lat,lon,id,heading_forward,heading_back,heading_forward_plus_90,heading_forward_minus_90,delta
55.66081203936162,12.481591476047411,206662,-95.6499335860344,84.3499484156691,-5.649933586034393,-185.6499335860344,0.000715640504331
55.71112746827587,12.574170351355692,206676,71.70727300206383,-108.29272029716752,161.70727300206383,-18.29272699793617,4.125156055394763e-05
55.69709943451772,12.482342768785792,206685,79.57708854616328,-100.42273398969786,169.57708854616328,-10.422911453836718,0.0010799283353293
55.69626799999438,12.47739110347299,206688,-95.4602949457726,84.53960376312936,-5.460294945772603,-185.4602949457726,0.0006139893824856
55.65544739792335,12.567713624919778,206691,100.88850771874289,-79.11147086256601,190.8885077187429,10.888507718742872,0.000130665292062
55.69291102598434,12.48907320919498,206701,71.39259598146026,-108.60717943720503,161.39259598146026,-18.60740401853974,0.0013837665195429
55.64538003817779,12.598196223843573,206703,176.03293625772048,-3.967049355312895,266.0329362577205,86.03293625772048,0.0007158831381784
55.62666593180192,12.57065827945552,206708,137.0463440543448,-42.95364525216911,227.0463440543448,47.04634405434479,7.580391070088694e-05
55.648751093850045,12.615048464026794,206723,76.40134718497707,-103.59837240052408,166.40134718497706,-13.59865281502293,0.0017140735024881
55.71745523955855,12.575179237796682,206726,-48.0730383521643,131.92693888208234,41.9269616478357,-138.0730383521643,0.0001544538397096
55.65347881280962,12.51825045369574,206728,124.6864916009896,-55.31276035526409,214.6864916009896,34.6864916009896,0.0065318218425693
55.65483345575044,12.618154039776504,206729,148.6497790619859,-31.3500899620187,238.6497790619859,58.649779061985896,0.001082114058818
55.71658629240876,12.462992091386448,206732,-147.07797694747916,32.9219721203452,-57.07797694747916,-237.0779769474792,0.0004088964649655
55.70431760272807,12.528616372799885,206733,35.65593682217918,-144.3439748843909,125.65593682217916,-54.34406317782082,0.0006800448103727
55.71241396987784,12.56349788470832,206739,-110.99142685926611,69.00848737640436,-20.991426859266127,-200.9914268592661,0.0005310531097449
55.69022509800563,12.47591594508117,206743,-153.17703642540812,26.82292049776754,-63.17703642540812,-243.1770364254081,0.0003909603299835
55.70858697681648,12.533281834311577,206748,179.31035100464396,-0.6896472712264199,269.310351004644,89.31035100464396,0.0004895343986075
