lat,lon,id,heading_forward,heading_back,heading_forward_plus_90,heading_forward_minus_90,delta
55.67526431028525,12.501388435907414,27182,-94.26280061204427,85.73690276336622,-4.262800612044273,-184.26280061204423,0.0021192459413782
55.61829348022327,12.522406788115902,27184,-137.4828755184804,42.51243849946766,-47.4828755184804,-227.4828755184804,0.0333627963297025
55.7197061137193,12.535756735380623,27185,2.091242436841388,-177.90873138450647,92.09124243684138,-87.90875756315862,0.0024549078946876
55.65297730016746,12.605952738096684,27186,97.15094684841372,-82.8487195999356,187.1509468484137,7.15094684841371,0.002025045211263
55.67449732505457,12.484303350642072,27187,-173.9579397264941,6.041949864401119,-83.95793972649409,-263.9579397264941,0.0036310584241503
55.70667194779291,12.515728181150887,27189,-93.73392984011404,86.26601688849456,-3.7339298401140297,-183.73392984011403,0.0003226228066361
55.65403823385189,12.494482094943578,27190,-112.1264040446809,67.87347250389764,-22.126404044680896,-202.1264040446809,0.0007671057901311
55.66187434207204,12.49052803956378,27192,128.22610882621757,-51.77371979667004,218.2261088262176,38.22610882621757,0.0011359581554916
55.65288692485439,12.599645587901003,27194,103.3782004142026,-76.62167410020098,193.37820041420255,13.378200414202595,0.0007667744693894
55.6527433126745,12.630449895041204,27195,74.90317787070413,-105.0966045176987,164.90317787070413,-15.096822129295871,0.0013330879521333
55.69169510685668,12.534286473039703,27197,-62.65090043969661,117.348982656801,27.349099560303387,-152.6509004396966,0.0007372399091418
55.71522015132826,12.58453557765561,27198,-26.016882518121356,153.9824755696025,63.98311748187865,-116.01688251812136,0.006525391852293
55.696673849461696,12.58429185825846,27199,-78.30038099785546,101.6995328701198,11.699619002144544,-168.30038099785546,0.0005248924162047
55.72491535528635,12.53220912738145,27201,-86.8568769762125,93.14291421136885,3.143123023787496,-176.8568769762125,0.0012640791882935
55.708041986733576,12.573158432983933,27202,173.16499021458472,-6.835002906169336,263.1649902145847,83.16499021458472,0.0002004837116093
55.70878013128688,12.515000847895086,27204,-76.42908004377021,103.57086305654578,13.570919956229789,-166.42908004377023,0.0003475354914932
55.67976784751831,12.509275794933115,27206,108.85594754980497,-71.143947920617,198.85594754980497,18.855947549804966,0.0007481466980679
55.69570562854443,12.47502653143379,27207,81.2962067372751,-98.70371448482624,171.2962067372751,-8.7037932627249,0.0004786104983438
55.693106145585816,12.518885284603998,27208,-157.18267279848106,22.817196084617336,-67.18267279848106,-247.18267279848104,0.001328620189825
55.71523571987901,12.535551046230012,27209,-105.42760853461584,74.57222025599873,-15.427608534615828,-195.42760853461584,0.00104856209425
55.651879590653785,12.630167920647986,27211,73.6925833560163,-106.30737512816324,163.6925833560163,-16.3074166439837,0.0002548374476329
55.68195416442338,12.50028063565781,27212,-22.00478964468469,157.9951482354454,67.99521035531531,-112.00478964468468,0.0006464152058527
55.70810712706194,12.481342532883078,27213,-117.4411593395234,62.55875224833804,-27.44115933952341,-207.4411593395234,0.0005575893993848
55.64743235221977,12.62275760536891,27214,-50.45511948357745,129.54465667205892,39.54488051642255,-140.45511948357745,0.0014961648581867
55.6705141507418,12.490789242654971,27216,31.77908988621948,-148.22087523396016,121.77908988621948,-58.22091011378052,0.0002858590751951
55.68287615573512,12.531085521721629,27218,115.39397546984328,-64.60591686890132,205.39397546984327,25.39397546984327,0.0006747917900939
55.707423576079215,12.470917765218582,27219,-4.964548748933915,175.0354433146911,85.03545125106609,-94.96454874893392,0.0003158749135861
55.64980701882601,12.607649760056775,27220,-87.59646200641589,92.40334421739712,2.403537993584109,-177.5964620064159,0.0011738719955626
55.66494083661961,12.608648608187284,27221,-18.46359470443112,161.536361062743,71.53640529556888,-108.46359470443112,0.00052661099945
55.68453325256863,12.480121452763193,27222,-165.06739783837995,14.932602087741344,-75.06739783837995,-255.06739783837995,1.047686486112228e-06
55.68736811707881,12.485659509758207,27225,168.54949016412297,-11.450331609891862,258.549490164123,78.54949016412297,0.0039283353993669
55.66578462018952,12.49028092704132,27227,51.178373703040194,-128.82154176107713,141.1783737030402,-38.821626296959806,0.0010744014633892
55.65610757068337,12.507401507050435,27228,-52.816465100932696,127.18330380642202,37.1835348990673,-142.8164651009327,0.0015238339301951
55.71591303147356,12.51228994138261,27230,12.140471138996876,-167.85950173012083,102.14047113899689,-77.85952886100313,0.0004610497061826
55.68367090414621,12.53616400067328,27232,-65.87675006500557,114.12317530337886,24.123249934994437,-155.87675006500558,0.0004660344080253
55.71300524154293,12.532456902510267,27233,171.78533293416186,-8.214643209493545,261.78533293416183,81.78533293416186,0.0005827335224931
55.70287100320194,12.518860778623548,27234,-23.66789394575158,156.332040031213,66.33210605424841,-113.6678939457516,0.0006517022260994
55.664804290755775,12.61068038592965,27235,70.32232386285756,-109.67754525777808,160.32232386285756,-19.67767613714244,0.0008085140857939
55.67830910120707,12.493594112731015,27236,88.31143955168547,-91.68827024085114,178.31143955168545,-1.688560448314533,0.0017571922913312
55.704296151392,12.482996745505638,27238,157.54523244522034,-22.4545454962431,247.54523244522036,67.54523244522034,0.0022755085646929
55.72252855868384,12.484866107601588,27242,104.528318939006,-75.47167841551435,194.528318939006,14.528318939006,1.617791921158362e-05
55.64039668184619,12.60625980226204,27243,-11.323548593578266,168.67639643036745,78.67645140642173,-101.32354859357828,0.0009977079173909
55.64131294403722,12.622552781690867,27245,-19.117509811524624,160.8824466640037,70.88249018847537,-109.11750981152464,0.0005044982712235
55.67807442754722,12.586140722100582,27246,-17.569557988660677,162.43040174974914,72.43044201133932,-107.56955798866068,0.0004986327528083
55.66959146734784,12.517107735132294,27248,-174.7621481837558,5.237810057366943,-84.76214818375581,-264.7621481837558,0.0016059565781233
55.7268074477665,12.528753179755112,27249,-40.20407495375611,139.7957067860865,49.79592504624389,-130.2040749537561,0.001651441726224
